GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,SWE,Sweden,,FMLE,Female,,162,162,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SWZ,Eswatini,,FMLE,Female,,196,196,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SYC,Seychelles,,FMLE,Female,,4,4,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,,FMLE,Female,,713,713,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,TCD,Chad,,FMLE,Female,,7291,7291,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,TGO,Togo,,FMLE,Female,,1409,1409,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,THA,Thailand,,FMLE,Female,,4044,4044,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,TJK,Tajikistan,,FMLE,Female,,370,370,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,TKM,Turkmenistan,,FMLE,Female,,141,141,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,TLS,Timor-Leste,,FMLE,Female,,119,119,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,TON,Tonga,,FMLE,Female,,4,4,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,TTO,Trinidad and Tobago,,FMLE,Female,,10,10,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,TUN,Tunisia,,FMLE,Female,,174,174,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,TUR,Turkiye,,FMLE,Female,,1102,1102,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,TZA,United Republic of Tanzania,,FMLE,Female,,8107,8107,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,UGA,Uganda,,FMLE,Female,,5282,5282,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,UKR,Ukraine,,FMLE,Female,,355,355,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,URY,Uruguay,,FMLE,Female,,89,89,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,USA,United States of America,,FMLE,Female,,4012,4012,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,UZB,Uzbekistan,,FMLE,Female,,407,407,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,VCT,Saint Vincent and the Grenadines,,FMLE,Female,,3,3,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,VEN,Venezuela (Bolivarian Republic of),,FMLE,Female,,714,714,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,VNM,Viet Nam,,FMLE,Female,,3079,3079,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,VUT,Vanuatu,,FMLE,Female,,37,37,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,WSM,Samoa,,FMLE,Female,,9,9,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,YEM,Yemen,,FMLE,Female,,2079,2079,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,ZAF,South Africa,,FMLE,Female,,7987,7987,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,ZMB,Zambia,,FMLE,Female,,2859,2859,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,ZWE,Zimbabwe,,FMLE,Female,,2085,2085,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,AFG,Afghanistan,,BTSX,Both sexes,,6329,6329,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,AGO,Angola,,BTSX,Both sexes,,15 547,15547,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ALB,Albania,,BTSX,Both sexes,,93,93,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,ARE,United Arab Emirates,,BTSX,Both sexes,,83,83,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,ARG,Argentina,,BTSX,Both sexes,,5126,5126,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ARM,Armenia,,BTSX,Both sexes,,173,173,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,ATG,Antigua and Barbuda,,BTSX,Both sexes,,2,2,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,AUS,Australia,,BTSX,Both sexes,,472,472,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,AUT,Austria,,BTSX,Both sexes,,177,177,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,AZE,Azerbaijan,,BTSX,Both sexes,,366,366,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,BDI,Burundi,,BTSX,Both sexes,,6140,6140,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,BEL,Belgium,,BTSX,Both sexes,,613,613,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,BEN,Benin,,BTSX,Both sexes,,7102,7102,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,BFA,Burkina Faso,,BTSX,Both sexes,,12 378,12378,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,BGD,Bangladesh,,BTSX,Both sexes,,29 717,29717,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,BGR,Bulgaria,,BTSX,Both sexes,,203,203,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,BHR,Bahrain,,BTSX,Both sexes,,13,13,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,BHS,Bahamas,,BTSX,Both sexes,,10,10,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,BIH,Bosnia and Herzegovina,,BTSX,Both sexes,,64,64,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,BLR,Belarus,,BTSX,Both sexes,,153,153,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,BLZ,Belize,,BTSX,Both sexes,,17,17,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,BOL,Bolivia (Plurinational State of),,BTSX,Both sexes,,1643,1643,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,BRA,Brazil,,BTSX,Both sexes,,13 957,13957,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,BRB,Barbados,,BTSX,Both sexes,,22,22,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,BRN,Brunei Darussalam,,BTSX,Both sexes,,7,7,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,BTN,Bhutan,,BTSX,Both sexes,,120,120,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,BWA,Botswana,,BTSX,Both sexes,,618,618,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,CAF,Central African Republic,,BTSX,Both sexes,,4603,4603,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,CAN,Canada,,BTSX,Both sexes,,856,856,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,CHE,Switzerland,,BTSX,Both sexes,,218,218,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,CHL,Chile,,BTSX,Both sexes,,429,429,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,CHN,China,,BTSX,Both sexes,,32 083,32083,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,CIV,Cote d'Ivoire,,BTSX,Both sexes,,12 075,12075,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,CMR,Cameroon,,BTSX,Both sexes,,12 230,12230,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,COD,Democratic Republic of the Congo,,BTSX,Both sexes,,45 371,45371,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,COG,Congo,,BTSX,Both sexes,,1420,1420,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,COL,Colombia,,BTSX,Both sexes,,1704,1704,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,COM,Comoros,,BTSX,Both sexes,,373,373,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,CPV,Cabo Verde,,BTSX,Both sexes,,67,67,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,CRI,Costa Rica,,BTSX,Both sexes,,145,145,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,CUB,Cuba,,BTSX,Both sexes,,1103,1103,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,CYP,Cyprus,,BTSX,Both sexes,,19,19,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,CZE,Czechia,,BTSX,Both sexes,,435,435,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,DEU,Germany,,BTSX,Both sexes,,2648,2648,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,DJI,Djibouti,,BTSX,Both sexes,,366,366,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,DNK,Denmark,,BTSX,Both sexes,,239,239,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,DOM,Dominican Republic,,BTSX,Both sexes,,621,621,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,DZA,Algeria,,BTSX,Both sexes,,1744,1744,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,ECU,Ecuador,,BTSX,Both sexes,,815,815,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,EGY,Egypt,,BTSX,Both sexes,,4826,4826,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,ERI,Eritrea,,BTSX,Both sexes,,2327,2327,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ESP,Spain,,BTSX,Both sexes,,1483,1483,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,EST,Estonia,,BTSX,Both sexes,,34,34,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,ETH,Ethiopia,,BTSX,Both sexes,,45 599,45599,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,FIN,Finland,,BTSX,Both sexes,,44,44,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,FJI,Fiji,,BTSX,Both sexes,,96,96,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,FRA,France,,BTSX,Both sexes,,2196,2196,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,FSM,Micronesia (Federated States of),,BTSX,Both sexes,,16,16,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GAB,Gabon,,BTSX,Both sexes,,380,380,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,GBR,United Kingdom of Great Britain and Northern Ireland,,BTSX,Both sexes,,4123,4123,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,GEO,Georgia,,BTSX,Both sexes,,134,134,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GHA,Ghana,,BTSX,Both sexes,,7653,7653,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GIN,Guinea,,BTSX,Both sexes,,7377,7377,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GMB,Gambia,,BTSX,Both sexes,,693,693,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GNB,Guinea-Bissau,,BTSX,Both sexes,,950,950,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GNQ,Equatorial Guinea,,BTSX,Both sexes,,403,403,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,GRC,Greece,,BTSX,Both sexes,,799,799,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,GRD,Grenada,,BTSX,Both sexes,,7,7,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,GTM,Guatemala,,BTSX,Both sexes,,2684,2684,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,GUY,Guyana,,BTSX,Both sexes,,67,67,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,HND,Honduras,,BTSX,Both sexes,,695,695,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,HRV,Croatia,,BTSX,Both sexes,,111,111,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,HTI,Haiti,,BTSX,Both sexes,,2921,2921,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,HUN,Hungary,,BTSX,Both sexes,,195,195,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,IDN,Indonesia,,BTSX,Both sexes,,42 816,42816,,,,,
